track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Jocelyn Flores,XXXTENTACION,85,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021
Johnny Test,Ethan Shahin,14,0.523,0.948,6,-6.937,1,0.0736,0.0204,0.0,0.574,0.481,105.271
John Redcorn,SiR,65,0.734,0.435,6,-6.126,0,0.0869,0.226,0.00277,0.216,0.651,143.967
"John Wayne Gacy, Jr.",Sufjan Stevens,0,0.463,0.179,0,-14.852,0,0.0402,0.917,1.73e-05,0.12,0.183,80.747
Jordan Belfort,Wes Walker,65,0.86,0.719,11,-4.325,0,0.33,0.125,0.0,0.0799,0.496,160.049
j's lullaby (darlin' i'd wait for you),Delaney Bailey,68,0.434,0.104,8,-20.075,1,0.0384,0.465,0.000866,0.0763,0.174,114.532
Juliet,Cavetown,76,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778
Jump,Sakyra,32,0.562,0.971,2,-3.893,1,0.0643,0.00985,2.46e-05,0.332,0.246,95.012
Jumpman,Drake,73,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079
Jungle,A Boogie Wit da Hoodie,76,0.538,0.52,7,-11.063,0,0.737,0.308,0.0,0.214,0.551,180.274
Juno,Choker,54,0.438,0.266,7,-12.863,1,0.0363,0.922,0.000298,0.148,0.116,120.075
Just A Dream,Kaivon,35,0.448,0.748,1,-2.567,0,0.0416,0.0328,0.00295,0.204,0.155,144.778
Just Friends,Hayden James,46,0.639,0.685,9,-4.571,0,0.049,0.105,0.0,0.143,0.363,110.041
Just Keep Goin',tobi lou,47,0.775,0.412,2,-11.789,1,0.141,0.403,0.0,0.148,0.658,139.967
Kaleidoscope,Delta Heavy,50,0.451,0.899,6,-2.501,1,0.0571,0.000551,0.000237,0.264,0.257,174.02
Kickback,Myles Parrish,44,0.873,0.755,8,-7.231,1,0.26,0.664,0.0,0.15,0.5,100.071
Kids,MGMT,79,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961
Kids,Mikky Ekko,32,0.534,0.688,8,-8.236,1,0.0328,0.00172,0.015,0.0908,0.173,93.0
Kids,Current Joys,75,0.828,0.66,6,-9.669,1,0.0337,0.508,0.403,0.0755,0.904,113.45
Killer + The Sound,Phoebe Bridgers,0,0.397,0.0998,0,-15.431,1,0.0371,0.982,0.00476,0.1,0.105,127.362
Killin' On Demand,Freddie Dredd,67,0.886,0.741,10,-5.043,1,0.0682,0.00254,0.000134,0.151,0.95,140.024
King Park,La Dispute,0,0.486,0.742,11,-7.406,0,0.0637,0.0416,0.00295,0.186,0.181,108.335
Kingston,Faye Webster,81,0.73,0.355,10,-9.13,0,0.0359,0.154,0.00155,0.117,0.56,142.143
Know Love - OTR Remix,RKCB,55,0.687,0.711,5,-7.089,1,0.0524,0.258,0.00673,0.115,0.0705,120.018
kometostai.aintreallynootherwaytoputitro,Knxwledge,66,0.576,0.636,4,-8.688,1,0.0755,0.399,0.0513,0.23,0.438,78.244
Krystal,Matt Maltese,68,0.521,0.509,3,-8.059,1,0.0276,0.738,0.784,0.119,0.37,153.563
Ladybird,Snail Pace,8,0.618,0.308,2,-13.572,1,0.0324,0.0885,0.0,0.0753,0.373,112.978
Lady in the Wall,Danny Knutelsky,51,0.74,0.531,9,-7.959,1,0.0469,0.183,0.000632,0.117,0.479,120.017
La La La (Everything's Okay),Louis The Child,10,0.78,0.635,7,-6.761,1,0.0514,0.0794,0.0868,0.0992,0.071,117.008
La La Land (feat. YG),Bryce Vine,62,0.774,0.473,1,-5.122,0,0.0569,0.221,0.0,0.222,0.416,97.953
La Lune (feat. Dan Smith),Madeon,47,0.46,0.736,9,-3.039,1,0.0303,0.0558,6.68e-06,0.216,0.253,139.905
Last Friday Night,sign crushes motorist,47,0.501,0.0728,1,-20.129,0,0.222,0.714,2.24e-05,0.113,0.473,179.154
Last Resort - The Rework,Papa Roach,51,0.552,0.962,11,-3.855,0,0.237,0.00094,0.000176,0.138,0.518,155.104
Last To Leave (feat. Caroline Ailin),Louis The Child,50,0.753,0.602,0,-6.326,1,0.149,0.052,0.000249,0.102,0.555,94.056
Last Words,Kenny Beats,58,0.685,0.662,5,-7.733,0,0.283,0.448,0.0433,0.412,0.735,147.177
Last Words - Extended Edit,Kenny Beats,46,0.69,0.645,5,-7.798,0,0.264,0.413,0.0203,0.282,0.712,147.291
Lately,Forrest.,53,0.718,0.632,0,-4.011,1,0.145,0.213,1.28e-05,0.283,0.859,160.039
Lavender,Dreamer Boy,50,0.662,0.403,8,-10.404,0,0.243,0.55,0.0,0.179,0.409,78.024
Lavender Bones,Stand Atlantic,55,0.55,0.936,8,-2.881,1,0.0774,0.000208,2.6e-06,0.302,0.761,158.02
Lazerbeams,Wheeto,0,0.813,0.814,9,-2.342,1,0.0843,0.0106,0.708,0.0337,0.811,130.028
Lead Me Back,San Holo,0,0.498,0.798,3,-4.637,1,0.0902,0.0992,3.47e-06,0.119,0.369,138.058
Lean On (feat. MØ & DJ Snake),Major Lazer,64,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007
Leave No Trace,Clayjay,33,0.437,0.251,9,-11.208,1,0.0344,0.329,0.658,0.0954,0.0666,130.012
Left Hand Free,alt-J,71,0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99
Left the Car Running,WHALES•TALK,46,0.378,0.925,0,-5.528,1,0.0526,0.00141,0.0,0.211,0.537,74.895
Legend,Drake,68,0.714,0.563,1,-7.574,1,0.0723,0.0266,0.0,0.0776,0.31,100.091
Lemon Boy,Cavetown,0,0.507,0.478,4,-10.054,1,0.0396,0.184,1.62e-06,0.0891,0.318,139.927
Lemonhaze,PawPaw Rod,60,0.814,0.53,2,-7.648,0,0.0589,0.415,0.00391,0.185,0.745,101.581
Lennon,ESSEL,56,0.892,0.943,1,-3.884,1,0.108,0.012,0.572,0.208,0.254,127.99
Let Go,Ark Patrol,5,0.47,0.436,0,-10.228,1,0.0351,0.67,0.263,0.294,0.0389,81.972
Let Go,Aaron May,83,0.87,0.498,9,-8.339,0,0.0622,0.046,0.0,0.146,0.692,110.017
Let It Slide,INZO,43,0.431,0.674,2,-4.725,1,0.346,0.0884,0.000805,0.106,0.168,207.147
Let Me Down,Oliver Tree,62,0.457,0.648,7,-5.762,1,0.0552,0.0114,1.69e-05,0.212,0.736,160.021
Let Me Go,Daniel Caesar,61,0.59,0.486,7,-8.369,0,0.0677,0.72,0.00143,0.108,0.472,152.897
Let's Fall in Love for the Night,FINNEAS,18,0.737,0.408,5,-7.941,1,0.104,0.802,0.0,0.171,0.374,127.921
Let’s Go,Stuck in the Sound,60,0.486,0.623,11,-5.07,0,0.0309,0.0097,3.4e-05,0.178,0.275,89.454
Let's Talk About Your Hair,Have Mercy,0,0.545,0.856,2,-5.927,1,0.0434,6.67e-05,0.0945,0.0933,0.359,129.935
A letter to my younger self,Ambar Lucid,0,0.642,0.455,1,-7.558,0,0.0333,0.983,0.00561,0.105,0.725,91.718
Levitating (feat. DaBaby),Dua Lipa,74,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977
Life Must Go On,Quinn XCII,49,0.715,0.551,10,-6.486,1,0.096,0.126,0.0,0.314,0.528,90.923
Life's Not Perfect,Tenderfoot,23,0.641,0.0961,3,-17.115,1,0.0592,0.873,0.0,0.111,0.422,129.277
Life Sucks,Heart Attack Man,26,0.376,0.84,8,-4.72,1,0.0437,9.29e-05,5.82e-06,0.169,0.47,110.092
lift me from the ground,San Holo,0,0.573,0.69,2,-4.939,1,0.0399,0.523,4.58e-05,0.148,0.345,155.138
Light,San Holo,62,0.57,0.763,1,-4.137,1,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088
Lighterless,Microwave,52,0.461,0.876,1,-4.945,0,0.0465,0.000636,0.0145,0.384,0.349,132.098
Lightning Of July,Baird,47,0.464,0.518,6,-8.13,1,0.108,0.758,0.00744,0.103,0.56,155.623
Light of Mine,WHIPPED CREAM,56,0.56,0.973,4,-2.389,1,0.086,0.000529,0.53,0.155,0.0749,159.976
Lights,Dabin,5,0.298,0.579,7,-5.425,1,0.0465,0.0588,0.0,0.115,0.131,160.067
Lights Go Down,Drinks On Me,63,0.688,0.707,4,-5.749,0,0.158,0.0999,9.37e-05,0.157,0.297,128.032
Like A G6,Far East Movement,0,0.629,0.869,7,-7.013,0,0.314,0.00657,0.0,0.191,0.715,125.024
Like Ahh! - Zubah Remix,Bommer,44,0.86,0.897,8,-3.378,1,0.0915,0.000375,0.0459,0.366,0.174,140.004
Like A Star,Mike Krol,0,0.405,0.803,7,-5.871,1,0.0576,0.00144,1.92e-05,0.362,0.443,168.559
Like I Want You,Giveon,78,0.678,0.355,10,-7.757,0,0.0627,0.759,7.06e-05,0.114,0.438,119.772
Like or Like Like,Miniature Tigers,0,0.752,0.533,2,-4.651,1,0.0278,0.0345,3.78e-06,0.0971,0.838,96.077
Like Real People Do,Hozier,76,0.539,0.179,7,-14.33,1,0.0309,0.921,0.393,0.106,0.145,140.01
Like You Do,Joji,72,0.582,0.199,10,-10.045,1,0.0321,0.953,0.00852,0.135,0.0783,66.454
Limelight (feat. R O Z E S),Just A Gent,40,0.694,0.739,8,-2.078,1,0.0742,0.517,0.00102,0.128,0.563,119.965
Limelight (NGHTMRE Remix),Just A Gent,54,0.574,0.576,1,-8.267,1,0.0446,0.0579,0.00147,0.208,0.287,145.094
Lionhearted,Porter Robinson,50,0.621,0.74,8,-6.925,1,0.034,0.0244,0.00219,0.174,0.349,119.993
A Little Less Conversation - JXL Radio Edit Remix,Elvis Presley,57,0.597,0.97,4,-5.972,0,0.0502,0.000385,0.205,0.133,0.717,114.999
Little Lies,ODIE,63,0.342,0.294,2,-15.989,1,0.0426,0.592,0.674,0.0944,0.132,84.014
A Little Messed Up,june,56,0.773,0.528,4,-7.876,0,0.0551,0.694,0.0001,0.478,0.363,96.06
The Little Things (feat. Angela McCluskey) - Kasbo Remix,Big Gigantic,0,0.49,0.58,10,-5.677,1,0.0427,0.215,2.25e-06,0.0954,0.207,85.133
Little Things (with Quinn XCII & Chelsea Cutler),Louis The Child,14,0.482,0.641,6,-4.347,1,0.238,0.146,0.0,0.0723,0.489,67.53
Live or Die,Noah Cyrus,55,0.71,0.365,8,-9.958,1,0.0749,0.234,0.0,0.244,0.396,74.952
Location,Khalid,78,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126
Lone Digger,Caravan Palace,60,0.769,0.924,5,-5.263,0,0.051,0.596,0.0156,0.114,0.88,123.989
Lonely,dandelion hands,52,0.245,0.0454,7,-22.706,1,0.033,0.978,0.699,0.356,0.0897,78.062
Lonesome Town - 1990 Digital Remaster,Ricky Nelson,52,0.508,0.0965,11,-18.283,1,0.031,0.856,0.012,0.102,0.296,77.907
Look at Me!,XXXTENTACION,0,0.728,0.735,1,-3.961,1,0.307,0.043,0.0,0.34,0.225,139.128
Look at the Sky,Porter Robinson,58,0.568,0.564,6,-8.231,1,0.0273,0.0105,0.000127,0.0766,0.385,115.059
Loose,Daniel Caesar,77,0.198,0.162,1,-15.815,1,0.0343,0.926,0.00896,0.135,0.0527,70.453
Lo Que Siento,Cuco,1,0.326,0.685,10,-5.576,1,0.179,0.503,0.0,0.427,0.409,86.882
Lose My Mind (feat. Mr Gabriel),Jai Wolf,52,0.607,0.775,3,-6.038,1,0.0399,0.00843,0.492,0.305,0.506,140.019
Lose Myself,k?d,0,0.465,0.816,9,-3.399,1,0.0926,0.0125,3.63e-05,0.0891,0.343,192.041
Loser,Jagwar Twin,0,0.752,0.613,9,-8.1,0,0.0283,0.0947,0.000357,0.0955,0.543,93.027
loser monologue,sign crushes motorist,69,0.339,0.085,1,-22.814,1,0.0398,0.834,0.874,0.11,0.0385,129.904
Losing Our Minds,Taska Black,0,0.608,0.592,5,-4.39,0,0.0274,0.246,0.000598,0.111,0.3,151.942
Los Santos,Current Blue,65,0.796,0.463,4,-7.344,0,0.0459,0.456,0.0,0.354,0.693,84.974
Los Santos - Britton Rauscher Remix,Current Blue,42,0.802,0.456,4,-7.908,0,0.0725,0.329,0.0,0.212,0.566,85.074
Lost,Frank Ocean,85,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061
Lost It - VIP,Virtual Riot,45,0.635,0.947,10,-1.919,0,0.123,0.0233,0.0541,0.126,0.593,155.01
Lost Lately,San Holo,0,0.664,0.591,5,-4.297,1,0.0852,0.587,0.000219,0.109,0.531,130.076
Loud,Scruffpuppie,30,0.474,0.204,9,-18.029,0,0.0283,0.00961,0.0108,0.202,0.0948,91.91
Love,Subsonic,0,0.808,0.932,0,0.72,1,0.328,0.0296,0.00502,0.166,0.404,128.013
Love Is Alive,Louis The Child,49,0.676,0.5,8,-6.878,1,0.0412,0.701,0.0,0.596,0.915,97.863
Love Is Alive (feat. Elohim) (feat. Elohim) - Chet Porter Remix,Louis The Child,32,0.528,0.567,8,-10.297,1,0.34,0.483,0.0432,0.588,0.284,97.884
Love Is Gone,SLANDER,66,0.452,0.465,4,-10.006,0,0.0344,0.0589,0.000524,0.095,0.0832,149.586
Love Is Gone - Tiësto Remix,SLANDER,51,0.414,0.765,6,-3.578,1,0.0479,0.00264,0.0,0.438,0.0398,130.105
Love Is More Depressing Than Depression,prxz,0,0.75,0.227,0,-16.255,1,0.236,0.76,0.125,0.135,0.416,100.163
Love Is Only a Feeling,Joey Bada$$,82,0.629,0.676,1,-7.088,0,0.191,0.53,0.000325,0.701,0.497,90.377
Lovely,Mt. Eddy,42,0.419,0.778,9,-4.274,1,0.0416,0.339,0.0,0.334,0.585,168.448
LOVE ME HATE ME,Kayzo,34,0.408,0.993,1,-0.574,0,0.161,0.00525,1.22e-06,0.225,0.386,169.969
LOVE ME HATE ME - VIP,Kayzo,31,0.519,0.942,1,-1.378,0,0.176,0.00146,0.0,0.684,0.271,169.987
Lover Boy,Phum Viphurit,62,0.798,0.556,11,-8.597,1,0.0303,0.527,0.000353,0.0959,0.627,109.994
love ride,Christian French,55,0.55,0.58,4,-7.687,0,0.0784,0.206,1.02e-06,0.119,0.484,82.27
Lover Is a Day,Cuco,1,0.406,0.647,3,-10.453,1,0.0413,0.0427,0.193,0.1,0.344,180.044
Lovers Rock,TV Girl,1,0.559,0.871,5,-5.338,0,0.0392,7.53e-06,0.00524,0.096,0.573,104.976
Love song,Lana Del Rey,70,0.384,0.0701,9,-16.512,1,0.0367,0.966,0.00017,0.0805,0.288,63.425
Love Vibration,ESSEL,63,0.773,0.903,11,-5.279,1,0.0417,0.00171,0.617,0.0476,0.762,123.926
Loving Is Easy (feat. Benny Sings),Rex Orange County,3,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00482,0.0959,0.537,117.024
Low,THE DRIVER ERA,40,0.737,0.811,2,-4.171,0,0.0887,0.0915,0.00035,0.234,0.749,134.986
Lowlife,That Poppy,54,0.634,0.832,11,-3.879,0,0.0463,0.0815,0.0,0.429,0.772,145.966
Lua,Bright Eyes,0,0.601,0.124,2,-18.301,1,0.083,0.802,3e-05,0.0565,0.314,103.63
Lucy,Still Woozy,70,0.647,0.537,6,-12.006,0,0.21,0.43,0.000258,0.119,0.846,84.46
Lumen Lake,Setec,15,0.636,0.581,8,-9.296,1,0.0683,0.59,0.0,0.161,0.796,160.121
LUST DRUNK,SEBASTIAN PAUL,49,0.418,0.635,5,-5.541,1,0.28,0.736,0.0634,0.114,0.455,148.645
Lvr Boy,awfultune,18,0.498,0.0283,6,-25.021,1,0.0427,0.949,1.79e-06,0.251,0.0652,85.471
Magic In The Hamptons (feat. Lil Yachty),Social House,74,0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051
Magnets,Zeds Dead,31,0.333,0.971,5,-2.467,0,0.309,0.00735,0.00301,0.164,0.0585,149.977
Make Me Feel,Macky Gee,41,0.571,0.968,9,-0.888,0,0.0412,0.0837,0.00018,0.128,0.0574,174.983
Make Time,Quinn XCII,42,0.815,0.712,1,-4.577,1,0.176,0.204,0.0,0.145,0.713,91.032
Make You Mine,PUBLIC,77,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014
Malibu 1992,COIN,35,0.55,0.323,6,-7.769,1,0.0422,0.0603,0.0767,0.142,0.504,147.47
Maniac,Conan Gray,21,0.623,0.647,8,-5.438,1,0.04,0.00122,0.0,0.354,0.522,107.987
Many Times,Dijon,56,0.753,0.868,7,-2.318,1,0.097,0.173,0.0,0.268,0.709,130.081
Marceline,WILLOW,57,0.686,0.45,9,-6.848,1,0.102,0.252,9.7e-05,0.101,0.23,129.761
Marceline,Vista Kicks,55,0.674,0.588,1,-4.849,1,0.0403,0.179,1.44e-06,0.0938,0.585,94.077
Mariposa,Peach Tree Rascals,56,0.676,0.525,9,-5.88,1,0.028,0.617,0.0,0.356,0.421,112.011
Marvins Room,Drake,78,0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519
masquerade,siouxxie sixxsta,75,0.608,0.792,9,-5.721,1,0.0355,0.000674,0.653,0.252,0.611,161.104
Matilda,PUP,26,0.336,0.913,1,-3.336,1,0.0602,0.0018,0.000424,0.134,0.305,149.969
Mawlee (feat. Young Buck & DJ Afterthought),Riot Ten,47,0.917,0.505,10,-8.73,0,0.331,0.278,0.00669,0.145,0.267,139.979
May 1st,Beach Fossils,58,0.569,0.623,2,-7.441,1,0.0274,0.0413,0.0134,0.539,0.495,139.958
Maybes - RAC Mix,Giraffage,56,0.569,0.791,6,-6.757,1,0.0355,0.143,0.655,0.109,0.298,139.78
Meet Me At Our Spot,THE ANXIETY,78,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995
MEET YOU IN THE SOUND,Kayzo,29,0.374,0.984,2,-0.232,0,0.186,7.14e-05,0.00596,0.331,0.146,150.141
Me in 20 Years,Moses Sumney,50,0.367,0.376,9,-6.863,1,0.0314,0.759,0.0157,0.121,0.0652,111.451
Metaphysical - Daktyl Remix,Autograf,42,0.507,0.656,7,-4.907,0,0.0319,0.0496,4.43e-05,0.116,0.115,144.033
me & ur ghost,blackbear,0,0.742,0.679,7,-4.594,1,0.0259,0.0488,0.0,0.0754,0.856,100.041
Michelle,Sir Chloe,0,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94
Middle,DJ Snake,77,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879
Middy Titty,Paulie Leparik,69,0.58,0.633,3,-5.297,1,0.036,0.111,0.88,0.369,0.913,131.912
Midnight Blue,Puma Blue,0,0.667,0.257,10,-9.103,0,0.0967,0.819,0.00619,0.394,0.323,74.845
Midnight Blues,UMI,57,0.763,0.494,11,-6.857,0,0.0487,0.965,0.00173,0.173,0.347,88.011
Midnight City,M83,28,0.525,0.741,11,-5.345,0,0.0385,0.0153,0.0,0.067,0.294,105.004
midnight train,pineapple tours,8,0.806,0.655,9,-4.851,1,0.0584,0.0186,0.00297,0.351,0.947,82.03
Midwest,Vacations,56,0.55,0.598,0,-7.568,1,0.0317,0.0844,0.453,0.117,0.525,117.954
Mind Over Matter,Young the Giant,76,0.466,0.763,0,-4.448,1,0.0318,0.000501,0.0,0.0973,0.293,154.914
Minds,CHINAH,19,0.598,0.526,7,-8.866,1,0.0329,0.377,0.000987,0.146,0.156,126.018
Misery Meat,Sodikken,73,0.834,0.346,1,-14.243,1,0.252,0.855,0.000611,0.114,0.757,109.857
Miss Summer,ODIE,68,0.589,0.527,0,-9.962,1,0.0342,0.599,0.000111,0.0853,0.132,133.981
Miss Yer Kiss,SWMRS,37,0.528,0.66,2,-6.055,1,0.119,0.176,0.0,0.391,0.669,178.191
Molang,Payday,0,0.544,0.7,6,-5.231,0,0.198,0.0241,7.95e-05,0.16,0.367,89.244
moment,Vierre Cloud,79,0.544,0.855,6,-7.461,1,0.093,0.0426,0.157,0.167,0.517,171.349
Moments,Macky Gee,50,0.579,0.947,10,0.246,0,0.0434,0.224,0.147,0.0781,0.546,174.966
Monster (feat. Olivia Olson & Half Shy),Adventure Time,64,0.755,0.181,4,-16.616,0,0.137,0.885,1.54e-06,0.127,0.422,125.143
Moonlight,Grace VanderWaal,58,0.737,0.734,7,-4.71,1,0.156,0.399,0.0,0.323,0.357,91.999
Moonlight Ride,For The Foxes,0,0.603,0.676,9,-6.233,1,0.0323,0.0123,0.0,0.0779,0.709,105.966
MOONLIGHT - VIP,Kayzo,18,0.454,0.998,11,-0.535,1,0.741,0.018,0.00461,0.971,0.329,174.015
Moon River,Frank Ocean,71,0.24,0.116,0,-13.216,1,0.0329,0.877,0.00092,0.1,0.0937,77.349
Morbid Stuff,PUP,36,0.448,0.921,1,-3.726,1,0.0591,0.000101,0.00197,0.238,0.498,160.959
Morning Sex,Ralph Castelli,72,0.81,0.353,6,-9.536,1,0.0437,0.0473,0.000104,0.082,0.731,124.991
Mother Nature,Zero,1,0.785,0.98,9,-2.71,0,0.114,0.154,0.021,0.0564,0.868,127.976
Motion Sickness,Phoebe Bridgers,66,0.651,0.546,1,-9.021,1,0.0357,0.774,0.0437,0.0842,0.623,107.021
Mount Everest,Labrinth,0,0.46,0.426,0,-7.286,0,0.218,0.232,0.0754,0.0847,0.432,88.802
Move Mint - VIP,Herobust,44,0.527,0.983,11,-1.398,1,0.252,0.00272,0.564,0.192,0.339,128.225
Moves,Big Sean,58,0.812,0.522,2,-5.287,1,0.257,0.0433,0.0,0.154,0.38,75.524
Moving Light,Ezra Glatt,52,0.571,0.39,11,-14.019,1,0.0325,0.908,0.64,0.1,0.668,89.552
Ms. Jackson,Party Pupils,0,0.858,0.384,9,-7.592,0,0.172,0.0355,2.8e-06,0.0655,0.421,107.038
Musician,Porter Robinson,39,0.617,0.737,1,-5.224,1,0.0321,0.0119,0.0,0.0571,0.522,120.033
My Bad,Khalid,58,0.577,0.578,0,-9.146,0,0.0907,0.547,0.59,0.264,0.367,84.963
my boy,Billie Eilish,75,0.692,0.394,11,-8.745,0,0.207,0.472,0.000191,0.117,0.324,89.936
My Head Hurts,Wavves,33,0.48,0.928,0,-4.999,1,0.0628,8.13e-05,0.0,0.108,0.429,110.015
My Heart Goes Bum Bum Bum,Flatsound,0,0.378,0.417,8,-8.345,1,0.0312,0.198,0.309,0.19,0.279,83.814
My Kind of Woman,Mac DeMarco,1,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.769
My Love Mine All Mine,Mitski,98,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95
Napkins,RIZ LA VIE,0,0.738,0.443,0,-8.975,0,0.387,0.437,1.47e-06,0.106,0.666,144.14
Nate Growing Up,Labrinth,62,0.507,0.441,7,-11.165,1,0.0504,0.0879,0.237,0.0898,0.249,79.016
Natural Disaster,Mike Krol,46,0.659,0.752,11,-7.578,1,0.291,0.0103,0.00118,0.0978,0.575,86.767
Nausea,Jeff Rosenstock,51,0.445,0.747,0,-5.857,1,0.0456,0.375,3.48e-06,0.354,0.533,135.159
Navy Blue,HASANI,47,0.56,0.295,11,-14.843,1,0.242,0.649,3.41e-05,0.112,0.246,130.399
NBTSA,Joyce Manor,50,0.558,0.915,4,-8.257,0,0.116,0.0102,0.0017,0.208,0.19,104.368
Necromancer,Joy Again,58,0.603,0.155,4,-12.669,1,0.046,0.979,2.37e-05,0.117,0.115,118.449
Need A Hug,gyrofield,11,0.628,0.935,1,-2.727,1,0.149,5.72e-05,0.807,0.295,0.086,126.431
Need It,Ship Wrek,48,0.8,0.862,5,-4.373,0,0.068,0.000286,0.843,0.0516,0.405,125.97
Nefarious,MARAUDA,36,0.434,0.572,10,-3.691,0,0.0696,0.0718,0.0845,0.154,0.209,97.511
Nellie,Dr. Dog,66,0.506,0.526,4,-9.936,1,0.0285,0.334,0.000539,0.0907,0.591,129.641
Neon Moon,Brooks & Dunn,72,0.698,0.632,9,-6.508,1,0.0247,0.554,0.0,0.118,0.458,102.408
NEVER,JID,64,0.594,0.645,1,-7.45,1,0.315,0.0287,1.66e-05,0.0668,0.205,103.974
New Biome,Sure Sure,37,0.801,0.414,11,-8.805,1,0.0559,0.245,0.00315,0.105,0.536,104.013
New Home,Austin Farwell,69,0.378,0.014,5,-22.794,1,0.0515,0.994,0.87,0.116,0.198,71.865
A New Kind Of Love - Demo,Frou Frou,70,0.674,0.487,9,-13.307,1,0.0331,0.169,0.00411,0.127,0.329,132.97
"New Person, Same Old Mistakes",Tame Impala,81,0.47,0.809,8,-6.74,1,0.0495,0.272,0.00671,0.0491,0.49,151.836
NEWS FLASH,Kayzo,35,0.681,0.98,8,-0.783,1,0.0635,0.0157,1.13e-06,0.1,0.678,139.016
NEWS FLASH - VIP,Kayzo,21,0.692,0.984,1,-0.55,1,0.0604,0.0284,0.00307,0.14,0.599,145.099
Next to You,Macseal,49,0.484,0.877,1,-4.594,1,0.0409,0.000496,1.95e-05,0.0704,0.491,92.514
Nice For What,Drake,1,0.567,0.913,8,-6.471,1,0.0736,0.0934,0.000124,0.114,0.792,93.35
Nico's Red Truck,Dijon,53,0.399,0.578,3,-3.298,0,0.0456,0.674,0.0,0.132,0.433,80.22
Nightlight,ILLENIUM,59,0.494,0.651,11,-4.127,0,0.0384,0.0819,0.0,0.104,0.162,149.979
nightmares,easy life,59,0.65,0.667,7,-6.227,0,0.0857,0.18,0.0,0.477,0.667,88.98
The Nights,Avicii,87,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983
Night Terrific! (feat. Yaqob),ODIE,53,0.666,0.366,4,-13.024,0,0.118,0.898,0.0,0.205,0.18,82.032
No Adventures,Ben Beal,21,0.393,0.706,10,-9.333,0,0.215,0.797,2e-05,0.907,0.491,196.594
No Children,The Mountain Goats,63,0.607,0.411,1,-7.566,1,0.0414,0.603,0.000671,0.103,0.412,84.94
"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",Frédéric Chopin,68,0.442,0.00919,3,-32.452,1,0.047,0.984,0.936,0.0873,0.0929,79.314
No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,78,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497
No Money,Galantis,68,0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01
No Motivation,Flawed Mangoes,44,0.552,0.646,11,-4.802,1,0.0646,0.232,0.559,0.0885,0.155,77.643
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,68,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018
North Face,ODIE,68,0.802,0.382,10,-7.356,1,0.0312,0.792,0.163,0.0783,0.581,99.969
No Surprises,Radiohead,85,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426
Nothing. Everything,Wishing,33,0.389,0.0376,2,-23.828,0,0.0379,0.989,0.916,0.108,0.0385,83.473
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Taylor Swift,78,0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96
notice me (feat. BENEE),ROLE MODEL,56,0.72,0.481,8,-6.516,0,0.0432,0.136,0.0034,0.301,0.253,126.005
Notion,The Rare Occasions,83,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488
Nudists,Valium Aggelein,49,0.186,0.18,9,-18.724,1,0.0347,0.373,0.874,0.106,0.0398,145.48
NUMB,Hayden James,0,0.614,0.559,10,-7.081,0,0.0427,0.189,0.0,0.0911,0.388,147.937
