track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Don't Stop Believin',Journey,85,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852
Don't Start Now,Dua Lipa,84,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95
Don't Sing (feat. Benny Sings),Data,44,0.652,0.72,1,-3.754,1,0.034,0.224,1e-06,0.339,0.392,116.983
DON'T SHOOT UP THE PARTY,BROCKHAMPTON,48,0.715,0.66,4,-4.212,0,0.0663,0.124,0.0,0.192,0.519,96.057
Don't Save Me,Marshmello,36,0.902,0.73,7,-3.077,1,0.13,0.0153,0.0,0.0933,0.4,100.047
don't SAVE ME,WILLOW,39,0.541,0.78,4,-8.786,1,0.0748,0.000519,0.0433,0.565,0.525,109.872
Don’t Play (with Lil Baby),Polo G,61,0.684,0.624,2,-7.414,0,0.347,0.239,0.0,0.112,0.708,146.925
Don't Play (feat. The 1975 & Big Sean),Travis Scott,60,0.681,0.729,0,-3.99,1,0.0326,0.00203,0.0,0.148,0.101,128.014
Don't Matter,Akon,76,0.798,0.443,2,-6.062,1,0.0403,0.244,0.0,0.326,0.354,125.232
Dontmakemefallinlove,Cuco,0,0.387,0.904,8,-4.935,1,0.0738,0.37,0.425,0.0754,0.839,103.798
Don't Lose Me,Offset,56,0.884,0.485,10,-7.146,0,0.0793,0.67,0.00063,0.325,0.149,125.006
Don't Look At Me,POORSTACY,44,0.539,0.832,1,-6.53,0,0.256,0.0101,0.00437,0.638,0.287,76.503
don’t i (feat. Gunna),Roddy Ricch,52,0.773,0.566,11,-8.17,0,0.279,0.184,0.0,0.164,0.262,127.071
"Don't Hit Me Right Now (with Bas & Cozz feat. Yung Baby Tate, Guapdad 4000 & Buddy)",Dreamville,49,0.779,0.597,10,-6.694,0,0.0851,0.561,0.0,0.131,0.432,124.056
Don't Forget About Me,d4vd,8,0.667,0.418,5,-10.23,0,0.0388,0.0797,0.0365,0.131,0.306,117.735
Don't Forget,Blxst,48,0.69,0.517,8,-4.777,1,0.425,0.589,0.0,0.354,0.46,114.775
Don't Forget,Demi Lovato,54,0.641,0.451,4,-7.694,1,0.0899,0.507,1.71e-06,0.629,0.612,179.967
Don't Exist (diary entry),Perry Maysun,6,0.449,0.382,0,-14.625,0,0.104,0.372,0.0,0.441,0.675,138.392
Don't Dream It's Over,Crowded House,78,0.439,0.422,8,-17.227,1,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833
Don't Cry (feat. XXXTENTACION),Lil Wayne,61,0.618,0.71,8,-6.066,1,0.331,0.407,0.0,0.183,0.233,112.014
Don't Cry,J Dilla,60,0.23,0.772,1,-6.349,1,0.342,0.054,0.000138,0.644,0.589,173.377
Don't Come Out The House (with 21 Savage),Metro Boomin,71,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963
don't come back,Tate McRae,69,0.707,0.483,1,-7.365,1,0.059,0.106,3.54e-06,0.0356,0.386,87.999
Don't Cha,The Pussycat Dolls,69,0.877,0.637,1,-3.493,0,0.101,0.00516,2.5e-06,0.0959,0.569,119.988
Don't Care,Rich Brian,36,0.642,0.569,1,-9.38,1,0.0476,0.18,0.0,0.105,0.194,140.095
Don't Bring Me Down,Electric Light Orchestra,75,0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692
Don’t Break My Heart,The Weeknd,64,0.767,0.618,10,-7.163,1,0.032,0.31,0.0,0.179,0.243,121.959
Don't Be Cruel,Billy Swan,53,0.612,0.309,4,-12.312,1,0.0374,0.689,0.00342,0.0991,0.312,118.129
Don't,Ed Sheeran,73,0.806,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.049
Don't,Bryson Tiller,85,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991
Do Not Fire!,Madvillain,51,0.32,0.687,4,-11.245,1,0.411,0.00823,0.0393,0.166,0.73,88.251
Do Not Disturb (feat. Lil Yachty & Offset),Smokepurpp,56,0.882,0.649,10,-4.569,0,0.0666,0.205,0.00191,0.328,0.219,130.981
Do Not Disturb,Drake,79,0.618,0.693,7,-5.943,0,0.45,0.246,0.0,0.112,0.454,170.982
Donny In Valdez - PJ's Flip,Pale Jay,59,0.445,0.637,0,-9.011,0,0.124,0.463,1.56e-06,0.185,0.763,81.566
Don Juan,Mac DeMarco,54,0.794,0.186,0,-13.837,1,0.0606,0.949,0.878,0.1,0.494,139.934
Don Diva,Young M.A,41,0.82,0.726,8,-4.572,1,0.296,0.023,0.0,0.139,0.631,176.189
Donald Trump,Mac Miller,5,0.716,0.936,1,-4.968,0,0.123,0.0318,0.0,0.367,0.799,81.508
Do My Thang,Miley Cyrus,55,0.76,0.575,6,-4.06,1,0.0444,0.282,0.000383,0.0993,0.314,131.983
do more drugs,Lil Darkie,52,0.797,0.581,7,-6.399,1,0.428,0.0338,1.08e-06,0.125,0.36,85.022
Domo23,"Tyler, The Creator",58,0.727,0.565,1,-5.564,0,0.356,0.167,0.0,0.262,0.597,133.094
Domino,Jessie J,77,0.758,0.557,7,-4.568,1,0.034,0.0117,0.0,0.0418,0.781,126.986
Domestic Scenery,Company Calls,3,0.507,0.601,2,-8.554,1,0.0307,0.0139,0.000978,0.253,0.474,124.918
Dolonia,Elliott Fullam,43,0.479,0.362,4,-16.194,1,0.0413,0.953,0.934,0.108,0.0992,116.526
Doll,Foo Fighters,65,0.491,0.263,7,-11.793,1,0.0305,0.52,0.182,0.257,0.195,119.231
Doja,$NOT,62,0.753,0.777,11,-5.701,0,0.32,0.0725,0.000714,0.125,0.669,157.148
Do I Wanna Know?,Arctic Monkeys,1,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03
Do It With a Rockstar,Amanda Palmer,26,0.565,0.822,8,-5.289,1,0.0626,0.0135,0.0,0.191,0.378,124.054
Do It To Ya,YG,0,0.821,0.507,10,-9.732,0,0.229,0.0669,0.0,0.486,0.635,97.013
Do It On The Tip (feat. City Girls & Hot Girl Meg),Megan Thee Stallion,54,0.943,0.528,0,-8.631,1,0.299,0.00291,0.0,0.0858,0.608,97.542
Doin' Time,Lana Del Rey,84,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982
Doing Yoga,Kazy Lambist,59,0.732,0.76,4,-6.82,0,0.0922,0.214,0.00112,0.389,0.318,108.993
Doing Too Much (feat. Slimmy B),Guapdad 4000,0,0.544,0.414,8,-7.54,1,0.305,0.101,0.0,0.0894,0.145,94.111
DOGTOOTH,"Tyler, The Creator",28,0.706,0.648,8,-6.348,1,0.324,0.505,0.0,0.215,0.802,77.533
Dog Eat Dog (feat. Duke Deuce) - DJ Snake Remix,YehMe2,29,0.729,0.886,1,-5.638,1,0.101,0.0358,0.341,0.0726,0.429,149.987
Dog Days Are Over,Florence + The Machine,78,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954
Do For Love,2Pac,77,0.874,0.63,1,-3.585,1,0.298,0.0578,0.00479,0.0582,0.717,95.0
doesn't matter now,flyingfish,54,0.179,0.633,7,-7.584,1,0.0385,2.61e-06,0.777,0.122,0.383,80.207
DNA.,Kendrick Lamar,81,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913
DMT (feat. 22nd Jim & Slimmy B),Nef The Pharaoh,14,0.883,0.65,10,-6.604,0,0.312,0.187,0.0,0.125,0.634,95.94
DJ Got Us Fallin' In Love (feat. Pitbull),USHER,82,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963
Dizzy,Title Fight,48,0.549,0.762,7,-8.958,0,0.051,0.0247,0.882,0.405,0.121,108.026
Divinity,Porter Robinson,54,0.496,0.55,2,-5.418,1,0.034,0.00755,0.0122,0.0814,0.144,90.036
Diver,The Curtain Society,0,0.493,0.385,4,-10.232,0,0.0242,0.361,0.00029,0.0964,0.412,79.283
Diva,Beyoncé,64,0.875,0.551,6,-6.744,0,0.317,0.0488,0.00728,0.0537,0.861,146.092
Ditch,Gus Dapperton,0,0.547,0.564,0,-8.307,1,0.031,0.0194,0.0437,0.122,0.0677,112.97
Disturbia,Rihanna,81,0.707,0.813,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921
Distraction,Kehlani,64,0.66,0.698,5,-6.266,0,0.0467,0.0266,0.0,0.296,0.396,120.959
distorted memories,Øneheart,69,0.382,0.222,8,-24.021,0,0.0325,0.929,0.901,0.0863,0.212,75.048
distance(第31話〜第53話),ANDY,35,0.546,0.933,2,-3.223,1,0.13,0.143,0.0,0.471,0.608,98.968
Dissolve,Absofacto,64,0.688,0.582,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486
Dissolve,Joji,65,0.356,0.401,10,-10.303,1,0.0278,0.426,1.48e-05,0.131,0.38,92.488
dismal,Midrift,25,0.295,0.594,11,-8.202,0,0.0383,0.181,0.974,0.0876,0.328,154.949
Disgusted (with Cozz feat. Childish Major),Dreamville,45,0.514,0.676,7,-5.322,0,0.325,0.133,0.0,0.0832,0.327,86.836
"Disengaged, Dislocated",Company Calls,6,0.622,0.555,10,-9.348,0,0.03,0.577,0.00186,0.153,0.744,125.069
Discover,k?d,0,0.428,0.78,3,-3.182,1,0.0599,0.16,0.0,0.182,0.273,85.284
Disconnected,5 Seconds of Summer,62,0.624,0.891,2,-4.812,1,0.083,0.12,0.0,0.223,0.693,99.945
Disco Inferno,50 Cent,76,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018
Disco,Surf Curse,0,0.475,0.622,11,-8.698,0,0.0292,0.0277,0.000265,0.177,0.781,173.089
Disclosure (with Mansa),Mariah the Scientist,40,0.57,0.441,8,-8.553,0,0.0456,0.349,0.0,0.0971,0.135,94.841
Discipline - Louis the Child Remix,Club cheval,29,0.757,0.535,1,-4.456,1,0.27,0.217,7.51e-06,0.339,0.389,128.981
Disciples,Tame Impala,71,0.661,0.869,5,-5.477,1,0.0334,0.078,0.924,0.398,0.8,126.971
DISASTER,Kxllswxtch,55,0.872,0.639,9,-9.601,0,0.0352,0.824,0.0118,0.118,0.868,128.005
Disappear,Selena Gomez,26,0.581,0.946,0,-4.345,1,0.0383,0.000476,0.0,0.323,0.783,101.021
Dirty Work,Steely Dan,1,0.631,0.354,1,-11.112,1,0.0313,0.795,0.000107,0.0879,0.522,73.007
Dirty Water,Marc E. Bassy,51,0.666,0.408,1,-7.464,1,0.0393,0.404,0.00251,0.0316,0.474,92.01
Dirty Little Secret,The All-American Rejects,72,0.465,0.954,10,-4.251,1,0.044,0.000346,5.38e-06,0.573,0.458,143.85
Dirty AF1s,Alexander 23,50,0.687,0.668,8,-5.99,1,0.385,0.756,0.0,0.113,0.352,87.175
Dirty,grandson,61,0.536,0.845,2,-5.765,1,0.0615,0.0033,0.0,0.0465,0.6,159.953
Dirrty (feat. Redman),Christina Aguilera,70,0.64,0.889,2,-3.073,1,0.322,0.107,0.0,0.339,0.436,99.931
Dior (with Gunna) - Remix,Pop Smoke,58,0.73,0.816,7,-5.402,1,0.304,0.177,1.23e-05,0.415,0.803,142.054
Dior Runners,NAV,42,0.856,0.796,4,-5.322,0,0.404,0.16,0.0,0.132,0.448,162.053
Dior (feat. Gunna),Moneybagg Yo,55,0.817,0.534,8,-6.325,0,0.298,0.00851,1.04e-06,0.113,0.579,140.005
Dimes,Philip E Morris,28,0.802,0.375,4,-8.329,1,0.0444,0.0124,0.753,0.365,0.168,90.087
¿Dime Porque?,Eslabon Armado,56,0.576,0.35,2,-9.065,0,0.0244,0.547,0.0227,0.123,0.0935,105.006
Dímelo,Marc Anthony,50,0.774,0.931,6,-2.493,1,0.0303,0.358,0.0,0.138,0.857,115.071
dimeback,Mk.gee,45,0.716,0.283,11,-16.503,0,0.0416,0.956,0.778,0.0856,0.592,110.987
Dilemma (feat. Kelly Rowland),Nelly,58,0.736,0.518,2,-9.333,0,0.182,0.185,1.51e-05,0.147,0.579,168.121
Dilemma,Nelly,81,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189
Digits,Young Thug,72,0.769,0.632,10,-4.228,0,0.0537,0.0325,0.0,0.116,0.294,131.932
Digital Dash,Drake,64,0.881,0.546,2,-7.566,1,0.12,0.00296,4.72e-06,0.226,0.276,140.032
Digital Bath,Deftones,71,0.338,0.859,4,-4.938,0,0.0824,0.00122,0.211,0.0936,0.504,92.966
Different Varieties (Remix),KINGMOSTWANTED,47,0.936,0.432,1,-7.724,1,0.525,0.00275,6.42e-05,0.135,0.154,120.04
Different State of Mind,Kid Bloom,0,0.658,0.388,11,-9.932,1,0.0373,0.711,0.168,0.174,0.715,141.078
Different (feat. Yung Bans),Future,54,0.456,0.516,8,-10.512,1,0.459,0.098,0.0,0.115,0.684,77.058
A Different City,Modest Mouse,39,0.413,0.71,4,-6.054,1,0.051,0.0206,0.000493,0.649,0.709,139.9
Different,SOB X RBE,42,0.678,0.726,1,-6.773,1,0.474,0.00696,0.0,0.266,0.762,176.179
The Difference,Flume,71,0.56,0.865,1,-1.148,1,0.0909,0.255,0.000153,0.083,0.424,159.96
Die Young (feat. 347aidan),Sleepy Hallow,73,0.808,0.582,11,-6.26,1,0.338,0.827,0.0,0.111,0.675,77.471
Die Young,Kesha,0,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001
Die Young,Roddy Ricch,68,0.688,0.656,4,-5.541,0,0.276,0.218,0.0,0.115,0.365,160.414
Die Trying,Michl,55,0.424,0.356,6,-8.374,1,0.0777,0.792,0.0,0.148,0.0738,125.41
Die Today,Young Thug,50,0.941,0.418,10,-10.382,0,0.296,0.0121,0.0,0.126,0.518,135.001
Diet Mountain Dew,Lana Del Rey,56,0.46,0.683,10,-5.97,0,0.0891,0.282,0.0,0.425,0.592,175.743
DIET_,Denzel Curry,53,0.724,0.771,5,-6.208,0,0.369,0.0889,0.0,0.362,0.867,90.565
DIE OUT HERE (feat. POORSTACY),DE'WAYNE,40,0.593,0.849,6,-5.727,0,0.0911,0.0095,0.0,0.234,0.646,75.021
Die In Your Arms,Justin Bieber,53,0.568,0.877,7,-5.094,1,0.0924,0.0309,4.4e-06,0.213,0.738,171.723
Die Hard,Kendrick Lamar,78,0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988
Die For You (feat. Dominic Fike),Justin Bieber,62,0.728,0.629,1,-6.629,1,0.0318,0.00196,1.94e-06,0.0847,0.71,135.031
Die For You,The Weeknd,84,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249
Die A Little Bit,Tinashe,0,0.922,0.563,1,-6.863,1,0.432,0.205,3.05e-06,0.37,0.25,116.095
Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,3,0.431,0.34,0,-9.384,1,0.0311,0.794,0.0108,0.12,0.0529,119.877
Did You Ever Hurt for Me?,Jess Benko,46,0.614,0.0595,0,-16.254,1,0.107,0.957,5.58e-06,0.105,0.146,75.339
didya think,Arlie,62,0.468,0.89,4,-2.974,1,0.0701,0.00415,1.21e-05,0.508,0.709,140.265
Did It On’em,Nicki Minaj,0,0.557,0.415,9,-7.031,0,0.348,0.0448,0.0,0.203,0.496,155.752
Did It Again,Lil Tecca,79,0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775
Dick (feat. Doja Cat),StarBoi3,70,0.647,0.608,9,-6.831,1,0.42,0.13,0.0,0.0584,0.474,125.994
Diamonds (with Normani),Megan Thee Stallion,50,0.785,0.753,1,-3.841,1,0.0873,0.188,1.01e-06,0.265,0.488,94.012
Diamonds Talkin Back,2 Chainz,0,0.912,0.733,1,-1.638,1,0.282,0.0745,0.0,0.135,0.562,144.95
Diamonds (feat. Gunna),Young Thug,54,0.919,0.367,10,-9.546,0,0.464,0.00424,0.00019,0.175,0.228,147.033
Diamonds Dancing (feat. Travis Scott),Young Stoner Life,60,0.851,0.703,4,-7.351,0,0.303,0.00949,2.57e-05,0.0895,0.596,74.017
Diamonds Dancing,Drake,62,0.51,0.358,1,-10.847,1,0.0467,0.125,3.74e-05,0.111,0.171,136.036
Diamonds,Rihanna,57,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972
Diamond Minds,Trippie Redd,36,0.678,0.477,7,-9.626,1,0.0836,0.567,0.0,0.11,0.481,92.963
Diamond Eyes,Deftones,69,0.331,0.845,8,-4.876,1,0.0551,0.000109,0.000212,0.0758,0.468,153.484
Diamond,Duster,45,0.114,0.813,11,-5.741,0,0.0412,0.000691,0.974,0.145,0.175,184.007
The Devil Went Down to Georgia,The Charlie Daniels Band,70,0.523,0.626,0,-9.425,1,0.0523,0.155,0.0,0.0869,0.917,134.127
Devil Town,Cavetown,77,0.576,0.759,3,-8.165,1,0.0599,0.12,0.0,0.121,0.501,99.969
A Devil's Touch in the Midwest,Macabre Plaza,61,0.482,0.645,11,-15.798,1,0.0376,0.754,0.847,0.102,0.875,159.287
Devil Like Me,Rainbow Kitten Surprise,1,0.679,0.63,2,-6.83,1,0.158,0.758,7.06e-05,0.111,0.558,123.082
Devil In A New Dress,Kanye West,82,0.435,0.76,8,-4.935,0,0.0721,0.0175,0.0,0.158,0.206,80.082
Devil Eyes,Hippie Sabotage,80,0.391,0.396,1,-8.621,0,0.189,0.702,0.405,0.315,0.199,99.112
Detox,Lil Baby,62,0.845,0.503,1,-7.021,1,0.334,0.027,0.0,0.116,0.416,147.031
Dethrone,Bad Omens,0,0.283,0.935,6,-4.56,1,0.142,1.59e-05,0.0057,0.073,0.419,111.884
Destroy Myself Just For You,Montell Fish,75,0.512,0.186,0,-16.028,1,0.0373,0.904,0.0281,0.11,0.191,59.677
Destroy Me From The Inside Out,Take Care,52,0.574,0.111,0,-22.289,1,0.0283,0.982,0.898,0.112,0.0613,80.074
DestinyBends.,Perry Maysun,18,0.453,0.8,11,-7.99,0,0.4,0.493,0.0,0.348,0.779,104.664
DESTINATIONS,Mild Minds,65,0.643,0.579,11,-8.129,0,0.0612,0.00541,0.253,0.314,0.079,120.025
Desperado,Rihanna,73,0.685,0.61,0,-5.221,0,0.0439,0.323,0.0,0.102,0.323,94.384
Despacito - Remix,Luis Fonsi,72,0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.085
Desires (with Future),Drake,67,0.812,0.506,5,-7.706,0,0.116,0.281,0.0,0.325,0.554,145.074
Desire - Slowed,Hucci,0,0.539,0.482,6,-9.922,0,0.0568,0.0568,0.591,0.0642,0.0378,125.179
Desire Be Desire Go,Tame Impala,53,0.372,0.853,1,-5.046,1,0.0559,0.069,0.00529,0.139,0.453,150.814
Deserve It,Big Sean,43,0.672,0.711,1,-5.492,0,0.337,0.0793,0.0,0.76,0.518,140.058
Desert Oasis,Beach Weather,42,0.748,0.6,8,-9.238,1,0.0386,0.707,0.0343,0.158,0.599,115.046
Derailed,Joyce Manor,44,0.387,0.877,2,-3.947,1,0.0717,0.0572,0.000204,0.0885,0.519,77.484
Denver,Jack Harlow,69,0.711,0.775,3,-7.078,1,0.0773,0.268,0.0,0.0622,0.919,175.016
Dental Floss,Sematary,41,0.568,0.847,0,-5.507,0,0.0503,0.0386,0.012,0.347,0.245,122.075
Denial,Sevendust,56,0.608,0.881,1,-6.035,1,0.0525,3.89e-05,0.0028,0.184,0.503,104.398
Demon Time (feat. Ski Mask The Slump God),Trippie Redd,0,0.718,0.684,11,-5.16,0,0.248,0.0182,0.0,0.233,0.856,146.084
Demons and Monsters,347aidan,62,0.777,0.32,9,-11.824,0,0.0847,0.927,2.45e-06,0.256,0.407,80.992
Demons and Angels (feat. Juice WRLD),A Boogie Wit da Hoodie,70,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503
d e m o n k i l l,Yung Bruh,0,0.406,0.608,4,-12.604,0,0.132,0.0221,0.0184,0.342,0.204,141.018
Demon High,Lil Uzi Vert,54,0.75,0.543,5,-10.672,0,0.179,0.355,0.0,0.419,0.652,150.066
Demon (feat. P-Lo & ShooterGang Kony),ALLBLACK,10,0.89,0.592,0,-6.099,1,0.209,0.0378,0.0,0.0858,0.449,100.03
demon,Blue Smiley,55,0.516,0.521,3,-8.093,1,0.0342,0.00216,0.743,0.0978,0.448,126.908
Demi Moore,Phoebe Bridgers,51,0.391,0.175,2,-12.652,1,0.0323,0.965,0.242,0.102,0.192,78.419
Delta,C2C,48,0.698,0.829,2,-7.194,0,0.127,0.00461,0.117,0.101,0.416,120.0
Delirious,Vistoso Bosses,37,0.807,0.678,2,-6.142,1,0.105,0.359,9.16e-06,0.087,0.71,146.092
Delicate,Taylor Swift,87,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045
Deja Vu (feat. Jay-Z),Beyoncé,58,0.763,0.728,7,-4.944,1,0.326,0.00677,1.22e-05,0.0915,0.362,105.923
Déjà vu,TWENTY88,50,0.568,0.617,8,-8.994,1,0.2,0.164,0.0,0.0888,0.404,123.667
Deja Vu,J. Cole,73,0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063
Deja Vu,Post Malone,67,0.62,0.69,7,-6.508,1,0.0493,0.0931,0.0,0.131,0.331,133.935
Deja vu,Prince Royce,75,0.732,0.801,9,-3.859,1,0.0327,0.39,0.0,0.31,0.824,123.981
deja vu,Olivia Rodrigo,88,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917
Define Me - interlude,Jhené Aiko,36,0.574,0.0957,3,-19.221,0,0.0516,0.947,8.49e-05,0.105,0.552,106.869
Deer Dance,System Of A Down,69,0.454,0.938,5,-3.594,0,0.123,0.0103,0.000892,0.311,0.795,160.157
Deep Satin,Zach Bryan,76,0.509,0.697,9,-4.425,0,0.0304,0.12,0.0,0.134,0.37,75.216
Deep Fried Frenz,MF DOOM,61,0.647,0.67,6,-7.874,1,0.281,0.0823,0.0,0.342,0.553,96.28
Deep End (Lil Baby & Gunna),Lil Baby,52,0.658,0.535,11,-8.197,1,0.515,0.257,0.0,0.0981,0.395,150.055
Deep End (Freestyle),ShooterGang Kony,62,0.658,0.472,10,-5.552,0,0.458,0.222,1.48e-06,0.0932,0.438,207.91
deep breaths,slowcure,33,0.247,0.889,4,-2.87,0,0.0629,3.56e-05,0.636,0.0857,0.113,164.106
Deep,Summer Walker,79,0.646,0.335,3,-9.915,0,0.247,0.626,1.3e-05,0.107,0.419,167.927
Deceptacon,Le Tigre,0,0.605,0.869,9,-3.32,0,0.0644,0.0583,0.00494,0.0842,0.64,160.496
December,Ariana Grande,70,0.71,0.396,11,-11.247,0,0.0843,0.492,0.0,0.221,0.63,89.941
de_cache,Blksmiith,32,0.503,0.881,9,-7.692,0,0.0415,0.00178,0.914,0.0953,0.0993,160.007
Debussy - Claire De Lune,Martin Bloch,55,0.313,0.0181,1,-26.177,1,0.0429,0.992,0.899,0.0982,0.039,74.414
Death of the Phone Call,"Whatever, Dad",0,0.355,0.0817,9,-17.462,1,0.0443,0.982,0.0017,0.102,0.108,148.672
D>E>A>T>H>M>E>T>A>L_R>O>T,Panchiko,41,0.32,0.76,8,-10.524,1,0.0728,0.824,0.876,0.111,0.432,115.409
D>E>A>T>H>M>E>T>A>L,Panchiko,64,0.263,0.796,5,-7.29,0,0.044,0.823,0.523,0.102,0.256,87.014
Death (feat. DaBaby),Trippie Redd,39,0.802,0.82,10,-5.969,0,0.146,0.0579,0.0,0.149,0.613,164.005
DEATHCAMP (feat. Cole Alexander),"Tyler, The Creator",57,0.581,0.746,10,-5.495,0,0.0422,0.0149,0.000276,0.594,0.455,101.881
Death By A Thousand Cuts,Taylor Swift,79,0.712,0.732,4,-6.754,1,0.0629,0.454,0.0,0.319,0.313,94.071
death bed (coffee for your head),Powfu,83,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026
Death,Trippie Redd,48,0.802,0.82,10,-5.969,0,0.146,0.0579,0.0,0.149,0.613,164.005
Dear Reader,Taylor Swift,71,0.562,0.388,0,-12.088,1,0.0705,0.481,0.00145,0.117,0.159,107.747
Dear Mama,2Pac,73,0.773,0.54,6,-7.123,1,0.103,0.371,0.0,0.131,0.322,84.115
The Deal (feat. Drakeo the Ruler),DaBoii,30,0.791,0.831,2,-5.053,1,0.268,0.00657,0.0,0.314,0.497,176.0
Dealer,Lana Del Rey,77,0.602,0.59,0,-6.346,0,0.0279,0.318,0.000166,0.104,0.381,130.08
dead yet (with phem),gabriel black,41,0.54,0.56,10,-4.879,1,0.0354,0.071,0.0,0.0866,0.491,146.962
Dead To Me,Kali Uchis,79,0.675,0.761,4,-4.469,0,0.0466,0.432,0.0,0.102,0.428,119.001
Dead Or Alive,Jazz Cartier,57,0.456,0.793,5,-5.569,1,0.65,0.175,0.0,0.169,0.707,205.348
Dead of Night,Orville Peck,62,0.491,0.549,2,-11.608,1,0.0546,0.811,0.361,0.0606,0.48,99.683
Dead n Gone,Luci4,72,0.619,0.455,8,-4.93,0,0.0481,0.000357,0.0707,0.11,0.441,144.118
"Deadly Melody (feat. Masta Killa, U-God, RZA, Method Man, GZA, Streetlife & Ghostface Killah)",Wu-Tang Clan,40,0.618,0.513,1,-10.706,1,0.444,0.0125,0.0,0.853,0.758,178.179
Dead Beats,Electro Group,0,0.394,0.669,2,-11.604,1,0.0363,0.0597,4.79e-06,0.104,0.365,75.028
DEAD AWAKE,Kayzo,27,0.542,0.957,2,-1.986,0,0.141,0.00998,0.00392,0.111,0.197,142.938
Dead And Gone,T.I.,70,0.713,0.746,0,-4.99,1,0.259,0.0402,0.0,0.601,0.47,135.021
Dazed & Confused,Ruel,66,0.688,0.5,2,-7.411,1,0.138,0.102,0.0,0.355,0.418,127.906
Daytrip,STEPHAN,46,0.926,0.681,8,-7.047,0,0.114,0.619,6.26e-05,0.677,0.565,139.958
Days Like This (feat. Khalid),GoldLink,49,0.805,0.496,8,-7.294,1,0.103,0.0725,0.016,0.103,0.299,159.917
Days in The East,Drake,57,0.733,0.361,1,-11.129,1,0.135,0.348,0.000285,0.0942,0.0361,94.902
Days,Vacations,55,0.112,0.927,11,-3.307,1,0.0391,0.124,0.102,0.188,0.299,205.285
Day 'N' Nite (nightmare),Kid Cudi,69,0.871,0.44,11,-6.25,0,0.0761,0.499,4.15e-06,0.114,0.799,137.996
Day 'N' Night - Club Mix,Kid Cudi,0,0.745,0.68,11,-6.207,0,0.0508,0.013,0.0613,0.0637,0.961,129.991
Daylight/Moonlight,The Red Pears,54,0.531,0.433,0,-6.515,1,0.0339,0.381,0.0279,0.163,0.244,113.272
Daylight,Harry Styles,79,0.686,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,0.626,145.5
Daylight,Drake,68,0.566,0.554,10,-7.828,0,0.245,0.0143,1.48e-06,0.104,0.0803,139.953
A Day In The Life - Remastered 2009,The Beatles,65,0.364,0.457,4,-14.162,0,0.0675,0.29,0.000106,0.922,0.175,163.219
Daydream / Wetdream / Nightmare,Saint Motel,49,0.292,0.74,6,-6.444,1,0.0758,0.117,0.00458,0.0938,0.193,91.973
Daydreaming,NxWorries,59,0.678,0.582,1,-9.844,1,0.0325,0.215,0.385,0.0739,0.441,74.021
Day Dreamin,Vacations,67,0.188,0.847,8,-3.268,1,0.034,0.0768,0.32,0.121,0.389,88.494
Daydreamin',Tatyana Ali,42,0.882,0.57,1,-7.565,1,0.0832,0.0886,6.54e-06,0.0932,0.815,96.785
Daydreamin',Ariana Grande,74,0.675,0.648,7,-6.003,1,0.0317,0.234,0.0,0.561,0.322,114.051
